	qid	docid
16189	10194	291601
16190	10194	279396
16191	10194	296567
16192	10194	146637
16193	10195	522759
16194	10198	586029
16195	10198	526346
16196	10203	118594
16197	10204	153112
16198	10204	106863
16199	10209	595436
16200	10209	493336
16201	10209	278626
16202	10210	57615
16203	10211	175504
16204	10212	350460
16205	10212	38545
16206	10213	380942
16207	10213	270221
16208	10213	545712
16209	10214	800
16210	10215	306460
16211	10217	217262
16212	10217	351725
16213	10217	434838
16214	10217	334654
16215	10217	257343
16216	10217	285836
16217	10217	60597
16218	10218	135176
16219	10218	572574
16220	10218	237450
16221	10223	20335
16222	10223	408465
16223	10223	4269
16224	10224	421535
16225	10224	423745
16226	10224	210241
16227	10224	471173
16228	10225	309969
16229	10225	235592
16230	10225	272202
16231	10225	423073
16232	10226	445771
16233	10227	357500
16234	10228	441213
16235	10228	113981
16236	10228	596702
16237	10231	279185
16238	10231	527654
16239	10234	517637
16240	10234	393987
16241	10237	306571
16242	10237	172946
16243	10237	163359
16244	10237	483734
16245	10238	493034
16246	10238	221990
16247	10238	567079
16248	10240	23446
16249	10240	171645
16250	10240	461425
16251	10244	494351
16252	10246	512984
16253	10246	77573
16254	10248	13908
16255	10250	493012
16256	10251	378906
16257	10251	40301
16258	10254	214723
16259	10254	488830
16260	10256	433809
16261	10256	253847
16262	10258	343294
16263	10258	423841
16264	10260	590879
16265	10260	361976
16266	10260	594159
16267	10260	234002
16268	10260	67124
16269	10260	531505
16270	10260	98555
16271	10261	101343
16272	10261	425204
16273	10261	588877
16274	10261	168639
16275	10264	27416
16276	10264	142401
16277	10264	491899
16278	10267	17652
16279	10267	457108
16280	10267	424511
16281	10267	328556
16282	10267	460398
16283	10268	457584
16284	10278	411669
16285	10279	70702
16286	10279	245484
16287	10294	450760
16288	10297	490867
16289	10297	168320
16290	10301	288138
16291	10301	363899
16292	10301	370948
16293	10301	318656
16294	10301	84414
16295	10302	460347
16296	10302	107462
16297	10302	340143
16298	10304	490497
16299	10307	430498
16300	10307	551747
16301	10310	234889
16302	10310	48691
16303	10310	165659
16304	10310	201222
16305	10310	550440
16306	10311	269770
16307	10311	295688
16308	10311	325722
16309	10311	32784
16310	10311	536126
16311	10327	595941
16312	10327	116121
16313	10327	459650
16314	10330	63365
16315	10330	468755
16316	10330	307226
16317	10330	76257
16318	10330	264996
16319	10330	41445
16320	10331	244305
16321	10333	210939
16322	10335	555047
16323	10337	432608
16324	10337	527105
16325	10338	289073
16326	10338	266480
16327	10338	305676
16328	10338	108
16329	10346	47795
16330	10348	179527
16331	10350	306688
16332	10353	88823
16333	10354	27671
16334	10362	320778
16335	10362	170247
16336	10365	257625
16337	10365	536390
16338	10369	331268
16339	10370	300709
16340	10373	28758
16341	10373	226519
16342	10376	259341
16343	10376	110983
16344	10378	51334
16345	10378	510022
16346	10380	31703
16347	10380	31936
16348	10380	110608
16349	10380	436652
16350	10381	387188
16351	10381	241894
16352	10383	313493
16353	10383	335857
16354	10383	476054
16355	10383	294855
16356	10385	417787
16357	10385	463043
16358	10385	468010
16359	10385	392371
16360	10385	45174
16361	10385	430014
16362	10387	44578
16363	10387	67741
16364	10387	434734
16365	10388	292480
16366	10388	299327
16367	10388	516726
16368	10388	356454
16369	10388	541578
16370	10390	592907
16371	10390	590980
16372	10392	195206
16373	10395	206342
16374	10399	479454
16375	10399	209063
16376	10401	354551
16377	10406	569953
16378	10406	361639
16379	10407	446646
16380	10407	520430
16381	10407	517633
16382	10408	169312
16383	10408	431028
16384	10408	527618
16385	10409	201361
16386	10409	374204
16387	10411	531551
16388	10411	596914
16389	10411	420484
16390	10412	159822
16391	10414	79807
16392	10414	303325
16393	10416	59411
16394	10416	276882
16395	10417	151587
16396	10417	367928
16397	10417	293959
16398	10417	288289
16399	10421	109455
16400	10421	133000
16401	10421	589602
16402	10422	130104
16403	10423	50726
16404	10425	257674
16405	10425	145334
16406	10426	164908
16407	10428	373697
16408	10428	581635
16409	10428	483777
16410	10430	534795
16411	10430	452126
16412	10431	37880
16413	10432	576503
16414	10435	482276
16415	10436	146125
16416	10436	546493
16417	10438	304277
16418	10438	410564
16419	10439	110769
16420	10440	97948
16421	10441	127622
16422	10441	494813
16423	10442	550637
16424	10443	383930
16425	10447	382236
16426	10447	152096
16427	10447	300721
16428	10449	274108
16429	10449	159762
16430	10449	352363
16431	10449	202987
16432	10449	44895
16433	10456	175200
16434	10456	204943
16435	10456	278025
16436	10456	56610
16437	10457	287322
16438	10462	8266
16439	10462	11378
16440	10462	35680
16441	10462	437879
16442	10462	204035
16443	10462	581204
16444	10463	272486
16445	10463	201495
16446	10464	558635
16447	10465	186928
16448	10465	350850
16449	10465	309387
16450	10465	473936
16451	10467	349139
16452	10467	252358
16453	10467	257754
16454	10467	276805
16455	10467	457994
16456	10467	282623
16457	10471	486974
16458	10471	350317
16459	10473	196640
16460	10474	593962
16461	10474	365661
16462	10474	34986
16463	10474	448544
16464	10474	117845
16465	10474	30159
16466	10479	57960
16467	10479	204579
16468	10481	195824
16469	10482	549072
16470	10483	432727
16471	10485	473586
16472	10487	374905
16473	10488	596567
16474	10491	375929
16475	10492	57526
16476	10492	585889
16477	10492	482121
16478	10493	330729
16479	10493	244813
16480	10495	285238
16481	10495	447850
16482	10495	324297
16483	10495	203803
16484	10497	304284
16485	10497	147765
16486	10497	34913
16487	10497	398622
16488	10497	575729
16489	10497	31483
16490	10497	159880
16491	10497	71898
16492	10497	196423
16493	10497	445230
16494	10499	162916
16495	10499	557201
16496	10500	466315
16497	10500	189761
16498	10509	509795
16499	10511	164044
16500	10511	15631
16501	10511	418235
16502	10513	421688
16503	10518	111451
16504	10518	519941
16505	10518	259440
16506	10518	145816
16507	10521	335357
16508	10521	214174
16509	10521	511760
16510	10523	387338
16511	10523	119700
16512	10523	329757
16513	10523	590523
16514	10525	556163
16515	10525	48952
16516	10525	274392
16517	10525	67472
16518	10526	39185
16519	10526	283008
16520	10527	256881
16521	10527	526235
16522	10540	277645
16523	10541	179986
16524	10541	124395
16525	10547	571306
16526	10548	111512
16527	10548	583283
16528	10548	16278
16529	10548	229623
16530	10548	412079
16531	10548	492423
16532	10548	45029
16533	10548	326851
16534	10548	227549
16535	10549	962
16536	10549	191368
16537	10552	579244
16538	10553	475410
16539	10554	289466
16540	10555	548329
16541	10555	256467
16542	10556	406711
16543	10557	341235
16544	10557	370756
16545	10557	8261
16546	10558	222485
16547	10558	483268
16548	10560	84870
16549	10565	4933
16550	10573	516607
16551	10573	422051
16552	10573	253268
16553	10574	147981
16554	10574	440091
16555	10574	263912
16556	10579	179520
16557	10579	382568
16558	10580	128676
16559	10580	124900
16560	10582	582697
16561	10582	24846
16562	10586	502267
16563	10588	203232
16564	10589	151946
16565	10589	362281
16566	10589	445549
16567	10591	303525
16568	10591	26407
16569	10592	445635
16570	10592	494939
16571	10592	235015
16572	10593	110674
16573	10593	137901
16574	10595	356819
16575	10595	39436
16576	10596	284235
16577	10596	316838
16578	10596	208070
16579	10596	164008
16580	10596	413041
16581	10598	391515
16582	10599	272851
16583	10599	502754
16584	10599	60290
16585	10599	361510
16586	10600	428141
16587	10600	437875
16588	10600	456474
16589	10600	469141
16590	10600	189754
16591	10601	568064
16592	10602	100021
16593	10602	529958
16594	10602	26095
16595	10602	460946
16596	10602	258975
16597	10604	218772
16598	10604	393963
16599	10604	310826
16600	10604	316190
16601	10604	12332
16602	10604	428902
16603	10604	524678
16604	10604	468742
16605	10604	545795
16606	10604	123103
16607	10604	75524
16608	10604	592169
16609	10604	175055
16610	10609	257187
16611	10609	213168
16612	10611	295407
16613	10613	69680
16614	10613	429978
16615	10613	223382
16616	10613	368953
16617	10618	310218
16618	10618	570117
16619	10618	512458
16620	10618	249097
16621	10621	395506
16622	10621	279169
16623	10621	41472
16624	10622	196001
16625	10623	16846
16626	10624	369266
16627	10626	464277
16628	10626	437126
16629	10626	52274
16630	10626	223870
16631	10626	47985
16632	10628	588116
16633	10629	349181
16634	10629	64881
16635	10631	478509
16636	10631	83860
16637	10634	383162
16638	10634	417407
16639	10636	541856
16640	10636	300214
16641	10636	560928
16642	10639	431799
16643	10639	495774
16644	10639	278453
16645	10639	163353
16646	10639	187039
16647	10643	427842
16648	10643	274987
16649	10645	588607
16650	10645	22221
16651	10646	458960
16652	10646	377364
16653	10646	334191
16654	10646	92861
16655	10648	79375
16656	10648	52589
16657	10649	201275
16658	10650	437907
16659	10652	427629
16660	10652	498597
16661	10652	147282
16662	10652	368124
16663	10653	187571
16664	10654	446629
16665	10656	88947
16666	10656	45190
16667	10657	492503
16668	10662	416767
16669	10663	426619
16670	10663	102345
16671	10663	353415
16672	10663	329180
16673	10664	211525
16674	10664	111350
16675	10664	299690
16676	10665	418708
16677	10665	41766
16678	10665	477424
16679	10665	231796
16680	10666	544553
16681	10666	499323
16682	10672	277607
16683	10672	476923
16684	10674	99857
16685	10674	257241
16686	10674	543589
16687	10674	3095
16688	10677	309555
16689	10678	55052
16690	10678	435025
16691	10678	142153
16692	10678	245531
16693	10678	228034
16694	10678	51311
16695	10678	547573
16696	10678	95371
16697	10679	408362
16698	10679	581418
16699	10682	19433
16700	10689	516833
16701	10689	162616
16702	10689	10324
16703	10689	486159
16704	10693	8950
16705	10693	431775
16706	10693	522874
16707	10694	143467
16708	10694	5188
16709	10696	153660
16710	10696	392465
16711	10698	386437
16712	10698	456389
16713	10700	159462
16714	10700	60929
16715	10700	114912
16716	10700	181294
16717	10700	508219
16718	10700	112231
16719	10703	521489
16720	10704	476517
16721	10705	93828
16722	10710	6771
16723	10711	446628
16724	10712	372884
16725	10715	384064
16726	10715	61264
16727	10715	337341
16728	10717	425586
16729	10717	383978
16730	10717	159336
16731	10717	337461
16732	10718	374225
16733	10718	96021
16734	10718	268731
16735	10727	474235
16736	10727	277477
16737	10727	228548
16738	10733	424247
16739	10733	234979
16740	10733	409959
16741	10734	589970
16742	10734	263481
16743	10734	470289
16744	10734	225718
16745	10734	426278
16746	10734	62882
16747	10735	513281
16748	10735	224816
16749	10735	466472
16750	10736	69800
16751	10739	13885
16752	10739	443094
16753	10749	345091
16754	10750	279488
16755	10756	110716
16756	10756	412858
16757	10757	86158
16758	10757	441512
16759	10757	2648
16760	10759	224672
16761	10759	163333
16762	10759	208907
16763	10760	205208
16764	10761	330874
16765	10761	187498
16766	10764	198251
16767	10764	454892
16768	10764	51593
16769	10765	8974
16770	10766	468188
16771	10767	405178
16772	10767	422821
16773	10770	148171
16774	10773	489514
16775	10773	24742
16776	10776	319818
16777	10776	120683
16778	10780	280081
16779	10783	55769
16780	10789	144824
16781	10789	571217
16782	10789	278346
16783	10789	118691
16784	10789	235655
16785	10790	325370
16786	10792	195044
16787	10792	374956
16788	10793	57707
16789	10794	557921
16790	10794	536841
16791	10794	87811
16792	10795	591705
16793	10795	143591
16794	10795	70559
16795	10795	316485
16796	10795	274306
16797	10795	511313
16798	10798	304085
16799	10800	5602
16800	10800	345030
16801	10801	173878
16802	10801	178579
16803	10802	406409
16804	10802	567282
16805	10803	400646
16806	10807	357200
16807	10807	393857
16808	10807	322825
16809	10808	28291
16810	10808	487052
16811	10808	484599
16812	10809	103362
16813	10809	286141
16814	10809	242524
16815	10810	265314
16816	10812	451935
16817	10812	46737
16818	10812	314455
16819	10812	342756
16820	10814	589208
16821	10816	261673
16822	10817	335429
16823	10817	10006
16824	10817	348878
16825	10817	128878
16826	10817	302829
16827	10818	357324
16828	10818	302164
16829	10825	61787
16830	10826	411536
16831	10826	409086
16832	10827	160786
16833	10827	42301
16834	10827	7748
16835	10827	107554
16836	10827	95282
16837	10828	177648
16838	10831	97793
16839	10831	34925
16840	10831	559927
16841	10831	500815
16842	10831	148541
16843	10831	498848
16844	10839	93332
16845	10839	218484
16846	10839	272590
16847	10842	34437
16848	10842	225459
16849	10842	593003
16850	10843	30427
16851	10843	171784
16852	10843	294688
16853	10845	191588
16854	10846	543811
16855	10853	331108
16856	10857	489044
16857	10858	151391
16858	10858	580364
16859	10858	79766
16860	10862	592251
16861	10862	255769
16862	10868	403226
16863	10868	535732
16864	10868	268772
16865	10868	250530
16866	10872	569849
16867	10873	101188
16868	10876	39566
16869	10876	129997
16870	10878	549401
16871	10878	399203
16872	10879	218149
16873	10879	454111
16874	10879	231660
16875	10879	202116
16876	10879	53531
16877	10879	150721
16878	10879	512108
16879	10880	65782
16880	10883	386364
16881	10887	203889
16882	10887	553205
16883	10893	215066
16884	10893	153285
16885	10897	383532
16886	10897	219995
16887	10899	217006
16888	10899	162454
16889	10901	67276
16890	10901	290317
16891	10902	30037
16892	10902	152354
16893	10904	370212
16894	10904	24306
16895	10906	515440
16896	10906	325973
16897	10906	464753
16898	10906	264530
16899	10906	340009
16900	10906	546911
16901	10906	17448
16902	10906	210302
16903	10906	91093
16904	10906	66744
16905	10906	129975
16906	10906	573725
16907	10906	289483
16908	10906	423035
16909	10906	241599
16910	10906	543691
16911	10906	407218
16912	10908	189868
16913	10908	520963
16914	10908	453542
16915	10908	544236
16916	10912	518721
16917	10913	89297
16918	10913	155797
16919	10916	542051
16920	10916	459825
16921	10916	234115
16922	10922	530631
16923	10922	209996
16924	10925	69197
16925	10925	186392
16926	10930	509608
16927	10932	104134
16928	10936	186127
16929	10936	27425
16930	10937	263784
16931	10937	48678
16932	10937	254910
16933	10946	274278
16934	10948	545491
16935	10948	379357
16936	10956	1577
16937	10960	506066
16938	10960	87466
16939	10961	161201
16940	10962	118878
16941	10965	516777
16942	10965	323934
16943	10965	221117
16944	10967	318823
16945	10970	15121
16946	10972	264237
16947	10972	170815
16948	10972	259955
16949	10975	61022
16950	10976	382384
16951	10978	454102
16952	10978	198572
16953	10979	148728
16954	10979	164001
16955	10979	362762
16956	10979	121158
16957	10980	486768
16958	10987	21468
16959	10987	481442
16960	10987	290505
16961	10987	62051
16962	10987	592679
16963	10989	454224
16964	10993	506826
16965	10994	496820
16966	10994	212394
16967	10996	205280
16968	10996	500460
16969	10997	464381
16970	10997	435407
16971	10997	500575
16972	10997	464668
16973	11000	357979
16974	11000	473658
16975	11002	529715
16976	11002	463230
16977	11002	57564
16978	11002	31004
16979	11005	343693
16980	11005	304804
16981	11008	1034
16982	11008	39407
16983	11011	325113
16984	11011	536374
16985	11012	257016
16986	11012	451457
16987	11012	235036
16988	11013	585269
16989	11013	538282
16990	11013	287764
16991	11017	14997
16992	11019	506078
16993	11019	555639
16994	11019	413015
16995	11020	524612
16996	11020	188524
16997	11020	369251
16998	11021	293389
16999	11023	574527
17000	11023	464272
17001	11023	144200
17002	11023	270054
17003	11023	246311
17004	11023	134901
17005	11023	467539
17006	11023	306385
17007	11023	291806
17008	11023	282987
17009	11023	317642
17010	11023	449147
17011	11023	306462
17012	11023	565798
17013	11023	372177
17014	11023	419298
17015	11023	73239
17016	11023	154236
17017	11023	532225
17018	11023	579370
17019	11024	588399
17020	11024	42814
17021	11025	107350
17022	11025	439420
17023	11025	269368
17024	11031	108399
17025	11031	314163
17026	11031	115408
17027	11033	59468
17028	11033	359510
17029	11033	155493
17030	11033	4044
17031	11039	53544
17032	11039	202768
17033	11039	353625
17034	11039	293531
17035	11039	249063
17036	11039	79363
17037	11039	330058
17038	11039	91183
17039	11040	151221
17040	11040	524050
17041	11040	168347
17042	11041	156721
17043	11041	247199
17044	11042	549188
17045	11042	562305
17046	11042	158075
17047	11043	166531
17048	11043	464405
17049	11043	472051
17050	11044	526422
17051	11045	161230
17052	11046	590364
17053	11047	144261
17054	11047	508540
17055	11047	568624
17056	11049	107751
17057	11049	22941
17058	11049	405212
17059	11052	468047
17060	11052	431268
17061	11052	321637
17062	11053	265267
17063	11053	39041
17064	11054	155053
17065	11054	321015
17066	11056	534290
17067	11056	449081
17068	11056	31182
17069	11057	44617
17070	11058	81304
17071	11058	248799
17072	11058	226944
17073	11058	31954
17074	11059	466084
17075	11059	547087
17076	11062	378319
17077	11062	41829
17078	11062	265877
17079	11062	77312
17080	11067	356623
17081	11067	277
17082	11067	296583
17083	11070	17633
17084	11070	156181
17085	11070	566383
17086	11077	65835
17087	11077	519534
17088	11080	351044
17089	11080	111580
17090	11088	437100
17091	11089	129149
17092	11089	327737
17093	11089	542024
17094	11090	588481
17095	11090	69696
17096	11092	374410
17097	11092	211428
17098	11092	214969
17099	11092	83638
17100	11092	478724
